list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039334017308","-118.21780105887","89.625378166325","4.7405641199303","Los Angeles, California, United States of America","20240326231110","2024-03-26 23:11:10","Default","Debony Garcia","0","","2825280","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039398383544","-118.21786591319","88.579544248991","4.7354519951201","Los Angeles, California, United States of America","20240326231124","2024-03-26 23:11:24","Default","Debony Garcia","0","","2825281","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039401243692","-118.21786745671","88.761487455107","4.7397597518396","Los Angeles, California, United States of America","20240326231125","2024-03-26 23:11:25","Default","Debony Garcia","0","","2825282","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039403225478","-118.21787101301","88.261823874898","4.7410215529244","Los Angeles, California, United States of America","20240326231127","2024-03-26 23:11:27","Default","Debony Garcia","0","","2825283","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039414848085","-118.21790104525","87.870376442559","4.7407586957455","Los Angeles, California, United States of America","20240326231139","2024-03-26 23:11:39","Default","Debony Garcia","0","","2825284","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039415979541","-118.21791059533","88.036952802911","4.7443017829974","Los Angeles, California, United States of America","20240326231204","2024-03-26 23:12:04","Default","Debony Garcia","0","","2825288","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039407266296","-118.21793401589","88.120368616655","4.7306719161293","Los Angeles, California, United States of America","20240326231216","2024-03-26 23:12:16","Default","Debony Garcia","0","","2825289","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039379288785","-118.21800116898","89.700461161323","4.7349898201484","Los Angeles, California, United States of America","20240326231253","2024-03-26 23:12:53","Default","Debony Garcia","0","","2825292","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039403054121","-118.21800876937","90.006717050448","4.7395517940707","Los Angeles, California, United States of America","20240326231256","2024-03-26 23:12:56","Default","Debony Garcia","0","","2825293","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039409702937","-118.21800677857","89.495375514962","4.7325352041293","Los Angeles, California, United States of America","20240326231259","2024-03-26 23:12:59","Default","Debony Garcia","0","","2825294","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039421391784","-118.21801098693","88.682240949944","4.7369333417558","Los Angeles, California, United States of America","20240326231303","2024-03-26 23:13:03","Default","Debony Garcia","0","","2825295","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039443420962","-118.21801404265","87.825669556856","4.7326409943792","Los Angeles, California, United States of America","20240326231307","2024-03-26 23:13:07","Default","Debony Garcia","0","","2825296","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039438832471","-118.21806524525","86.532688131556","4.7385893825237","Los Angeles, California, United States of America","20240326231318","2024-03-26 23:13:18","Default","Debony Garcia","0","","2825299","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039468185517","-118.21814006169","83.608588883653","4.741422806495","Los Angeles, California, United States of America","20240326231333","2024-03-26 23:13:33","Default","Debony Garcia","0","","2825301","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.039758168513","-118.2179808301","82.969857478514","4.7318406262688","Los Angeles, California, United States of America","20240326231426","2024-03-26 23:14:26","Default","Debony Garcia","0","","2825303","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040410525648","-118.21725526428","84.120411416516","4.7306196444939","Los Angeles, California, United States of America","20240326231651","2024-03-26 23:16:51","Default","Debony Garcia","0","","2825308","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040410525648","-118.21725526428","84.120411416516","4.7306196444939","Los Angeles, California, United States of America","20240326231651","2024-03-26 23:16:51","Default","Debony Garcia","0","","2825309","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040410973512","-118.21725558372","84.37608140707","4.7337052514672","Los Angeles, California, United States of America","20240326231652","2024-03-26 23:16:52","Default","Debony Garcia","0","","2825310","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040485133993","-118.21717248232","85.160273337737","4.736138742046","Los Angeles, California, United States of America","20240326231714","2024-03-26 23:17:14","Default","Debony Garcia","0","","2825312","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040648448285","-118.21662634918","92.830391588621","4.7313436364836","Los Angeles, California, United States of America","20240326231828","2024-03-26 23:18:28","Default","Debony Garcia","0","","2825314","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040489600622","-118.21647386124","92.517512856983","4.7322668572699","Los Angeles, California, United States of America","20240326231902","2024-03-26 23:19:02","Default","Debony Garcia","0","","2825316","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.040481073833","-118.21647040697","92.623369627632","4.7317452208684","Los Angeles, California, United States of America","20240326231903","2024-03-26 23:19:03","Default","Debony Garcia","0","","2825317","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.04026373319","-118.21658754919","90.785807868466","4.7326203373325","Los Angeles, California, United States of America","20240326231933","2024-03-26 23:19:33","Default","Debony Garcia","0","","2825320","73506"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968767318936","-118.2295965836","45.330763434991","4.7646333119465","Huntington Park, California, United States of America","20240327193221","2024-03-27 19:32:21","Default","Rosaliel","0","","2825733","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968628080152","-118.22826247897","47.24703497719","4.7384021286944","Huntington Park, California, United States of America","20240327193506","2024-03-27 19:35:06","Default","Rosaliel","0","","2825742","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968411126547","-118.22616549919","45.808795506135","4.7409453602574","Huntington Park, California, United States of America","20240327193908","2024-03-27 19:39:08","Default","Rosaliel","0","","2825754","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968374242538","-118.22580617364","45.300516912714","4.7378866986129","Huntington Park, California, United States of America","20240327193938","2024-03-27 19:39:38","Default","Rosaliel","0","","2825755","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968336796445","-118.22550542995","45.333150380291","4.7374283919367","Huntington Park, California, United States of America","20240327194000","2024-03-27 19:40:00","Default","Rosaliel","0","","2825757","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968317390993","-118.22558722454","45.667954586446","4.7352190629783","Huntington Park, California, United States of America","20240327194140","2024-03-27 19:41:40","Default","Rosaliel","0","","2825759","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.968350769455","-118.22580068851","45.203765529208","4.7348475178707","Huntington Park, California, United States of America","20240327194156","2024-03-27 19:41:56","Default","Rosaliel","0","","2825760","73523"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.064568341741","-118.16931897785","146.34090805054","4.8969648828128","Los Angeles, California, United States of America","20240328190231","2024-03-28 19:02:31","Default","asainz","0","","2826958","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.065590977176","-118.16803601246","148.25824334379","4.8276351788056","Los Angeles, California, United States of America","20240328190532","2024-03-28 19:05:32","Default","asainz","0","","2826961","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.066041010155","-118.16794709921","146.87295555137","4.7463736500477","Los Angeles, California, United States of America","20240328190615","2024-03-28 19:06:15","Default","asainz","0","","2826962","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.066544002772","-118.16689510295","150.34277520794","4.7572145344126","Los Angeles, California, United States of America","20240328190831","2024-03-28 19:08:31","Default","asainz","0","","2826964","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.068104386222","-118.1682693451","152.61278084852","4.7206578899411","Los Angeles, California, United States of America","20240328191153","2024-03-28 19:11:53","Default","asainz","0","","2826966","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.06809486588","-118.16856052598","151.32709643058","4.7299133469052","Los Angeles, California, United States of America","20240328191216","2024-03-28 19:12:16","Default","asainz","0","","2826967","73545"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.965104757149","-118.20933165","43.16968996916","4.7763346729198","Huntington Park, California, United States of America","20240404021202","2024-04-04 02:12:02","Default","e.lleeeeeeee","0","","2833644","73643"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.965105563708","-118.2093174956","43.160996623337","4.7796110172836","Huntington Park, California, United States of America","20240404021203","2024-04-04 02:12:03","Default","e.lleeeeeeee","0","","2833645","73643"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.964679356148","-118.20550695553","41.572575352155","4.7297017542427","Huntington Park, California, United States of America","20240404022025","2024-04-04 02:20:25","Default","e.lleeeeeeee","0","","2833669","73643"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","33.964682641941","-118.20554277948","41.862063489854","4.7310484826204","Huntington Park, California, United States of America","20240404022028","2024-04-04 02:20:28","Default","e.lleeeeeeee","0","","2833670","73643"
"4ocean Marine Debris Tracker","Snack Wrappers","ALL ITEMS","1","","34.020741993597","-117.86472612868","175.6756119309","4.7673244708873","Walnut, California, United States of America","20240406194417","2024-04-06 19:44:17","Default","MattPin45","0","","2834771","73678"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719793","-81.1264227","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144117","2019-11-24 14:41:17","","Sue E","0","","574420","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719793","-81.1264227","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144117","2019-11-24 14:41:17","","Sue E","0","","574421","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719794","-81.1264221","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144118","2019-11-24 14:41:18","","Sue E","0","","574422","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719785","-81.1264204","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144119","2019-11-24 14:41:19","","Sue E","0","","574423","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719793","-81.1264208","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144120","2019-11-24 14:41:20","","Sue E","0","","574424","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","29.4719808","-81.1264216","-1","3.95199990273","Flagler Beach, Florida, United States of America","20191124144121","2019-11-24 14:41:21","","Sue E","0","","574425","18085"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","16","","26.4060428","-80.1128319","-25","24.7919998169","Boca Raton, Florida, United States of America","20191125133128","2019-11-25 13:31:28","","4ocean","0","","575294","18102"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085333","2020-08-06 08:53:33","","RobinH","0","","749966","22459"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","35.110260009766","-75.974456787109","0","285.39932250977","Ocracoke, North Carolina, United States of America","20210203184433","2021-02-03 18:44:33","","Ocracoke ","0","","918125","26386"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","42.290008544922","-71.637016296387","93.693572998047","23.657279968262","Westborough, Massachusetts, United States of America","20210225033003","2021-02-25 03:30:03","","coco jiang","0","","942427","26848"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","42.290008544922","-71.637016296387","93.66219329834","20.981239318848","Westborough, Massachusetts, United States of America","20210225033004","2021-02-25 03:30:04","","coco jiang","0","","942428","26848"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697105952557","-76.741154576683","0.78066416550428","4.7370639690238","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546092","38760"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697056446191","-76.741332765707","0.77888662926853","4.7888643013895","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546094","38760"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697052456364","-76.741336490761","1.6875503137708","4.7881914072341","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546095","38760"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697091261216","-76.742862506156","1.7377798920497","4.7613483480429","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546097","38760"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696776208552","-76.779123106985","3.4089357843623","4.7794948370821","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546126","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696776208552","-76.779123106985","3.4089357843623","4.7794948370821","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546127","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696634092658","-76.782487802188","3.6620624968782","4.7850176227303","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546133","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696734661659","-76.781890630896","5.0587816927582","4.8108028406082","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546134","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696738192596","-76.7818365878","5.9364370629191","4.8004777095539","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546135","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696735299325","-76.781844364127","4.5786329088733","4.8110540298048","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546136","38762"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697075963818","-76.741569548885","1.69217655994","4.7436412075065","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549565","38855"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.697229459184","-76.743005393356","2.4076671330258","4.8237875565753","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549571","38855"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696584439868","-76.781006647598","1.8295521885157","4.7717153389714","Atlantic Beach, North Carolina, United States of America","20210502152737","2021-05-02 15:27:37","Default","102335272 (SciStarter)","0","","1549654","38857"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696693094331","-76.779625448447","2.2816417738795","4.8276675838462","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552795","39108"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.696683957831","-76.779748723343","2.6823303988203","4.8908184537612","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552798","39108"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.69658301359","-76.781185741868","2.3655837345868","5.0311029693411","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552809","39108"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","2","","33.177904915087","-117.32964815864","15.840824633404","65","Carlsbad, California, United States of America","20210705181115","2021-07-05 18:11:15","Default","georgecornell","0","","1631955","41896"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","2","","33.463589820058","-117.68491440664","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20210911153612","2021-09-11 15:36:12","Default","ballisonsurfer","0","","1720026","44276"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.804321974018","-83.927643118866","290.15928560589","4.8558855943904","Loganville, Georgia, United States of America","20210914210515","2021-09-14 21:05:15","Default","Binderd22","0","","1731227","44476"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.459572210463","-117.67555405147","5.6237354278564","6.0009062052607","Capistrano Beach, California, United States of America","20210918165900","2021-09-18 16:59:00","Default","ballisonsurfer","0","","1739104","44681"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","42.363641139625","-71.26066043717","49.535573959351","65","Waltham, Massachusetts, United States of America","20211017210234","2021-10-17 21:02:34","Default","102381917 (SciStarter)","0","","1792057","45926"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845599","47006"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.96947079412","-118.1812528186","40.808145657182","4.7356175601743","Bell Gardens, California, United States of America","20240221193807","2024-02-21 19:38:07","","e.lleeeeeeee","0","","2794048","72707"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.960634191376","-118.27559125954","42.416109085083","10.625782228301","Los Angeles, California, United States of America","20240225205638","2024-02-25 20:56:38","Default","Mintzuki","0","","2796994","72809"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.960540875202","-118.27554529589","42.396444870364","10.534234909895","Los Angeles, California, United States of America","20240225205912","2024-02-25 20:59:12","Default","Mintzuki","0","","2797000","72809"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.960566737824","-118.27554270748","42.407482150308","8.0012082736809","Los Angeles, California, United States of America","20240225205922","2024-02-25 20:59:22","Default","Mintzuki","0","","2797001","72809"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","34.004893060163","-117.87046812266","156.57372225821","4.7404697967117","West Covina, California, United States of America","20240313192143","2024-03-13 19:21:43","Default","MattPin45","0","","2815744","73254"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.968766575833","-118.22953671968","45.456113439053","4.7668054674893","Huntington Park, California, United States of America","20240327193226","2024-03-27 19:32:26","Default","Rosaliel","0","","2825734","73523"
"4ocean Marine Debris Tracker","Beach Toys","ALL ITEMS","1","","33.964695180971","-118.20573643304","41.648536890745","4.72887087793","Huntington Park, California, United States of America","20240404022055","2024-04-04 02:20:55","Default","e.lleeeeeeee","0","","2833672","73643"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","9","","26.4060565","-80.1128038","-22.3999996185","25.0049991608","Boca Raton, Florida, United States of America","20191125133140","2019-11-25 13:31:40","","4ocean","0","","575295","18102"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085336","2020-08-06 08:53:36","","RobinH","0","","749967","22459"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.696666124943","-76.779112678638","1.2010405706242","4.911557000223","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546128","38762"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.696684767583","-76.779747789499","2.6698710722849","4.8871651234352","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552797","39108"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","42.363641139625","-71.26066043717","49.535573959351","65","Waltham, Massachusetts, United States of America","20211017210234","2021-10-17 21:02:34","Default","102381917 (SciStarter)","0","","1792058","45926"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.057635828173","-118.19526423321","110.87904627156","4.7284173868203","Los Angeles, California, United States of America","20240207204345","2024-02-07 20:43:45","Default","Debony Garcia","0","","2783883","72317"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","2","","34.035962240962","-117.77987908142","283.23715559766","4.7306731543418","Pomona, California, United States of America","20240207204048","2024-02-07 20:40:48","Default","rubben.n","0","","2783971","72326"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","Glass","34.099194787417","-118.31663352856","114.58156018611","14.247470271219","Los Angeles, California, United States of America","20240207223544","2024-02-07 22:35:44","Default","sanchezjasmin22","0","","2785292","72385"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","Orange peel","34.099216726222","-118.31673560607","115.2040242739","14.251696776287","Los Angeles, California, United States of America","20240207223618","2024-02-07 22:36:18","Default","sanchezjasmin22","0","","2785293","72385"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","Couch","34.099204020784","-118.31710452176","115.27094209846","14.251089189937","Los Angeles, California, United States of America","20240207223751","2024-02-07 22:37:51","Default","sanchezjasmin22","0","","2785298","72385"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","Wood furniture","34.099210888467","-118.31715316123","115.14081359375","14.250331713004","Los Angeles, California, United States of America","20240207223809","2024-02-07 22:38:09","Default","sanchezjasmin22","0","","2785299","72385"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","Banana peel","34.09936223267","-118.31788825562","115.00704489648","14.24356748523","Los Angeles, California, United States of America","20240207224039","2024-02-07 22:40:39","Default","sanchezjasmin22","0","","2785306","72385"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","33.969001438968","-118.17805638463","40.654786116444","4.7456748269462","Bell Gardens, California, United States of America","20240221194223","2024-02-21 19:42:23","","e.lleeeeeeee","0","","2794064","72707"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.065276377373","-118.16985147919","144.4110384183","4.7327801636719","Los Angeles, California, United States of America","20240221202304","2024-02-21 20:23:04","Default","asainz","0","","2794116","72709"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","33.968583905507","-118.22787372604","44.767344519496","4.7346296987665","Huntington Park, California, United States of America","20240221203445","2024-02-21 20:34:45","Default","Rosaliel","0","","2794210","72716"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","33.968556261007","-118.2277521211","44.419602180831","4.7408354441954","Huntington Park, California, United States of America","20240221203506","2024-02-21 20:35:06","Default","Rosaliel","0","","2794211","72716"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.034458667237","-117.77782024631","279.44234582409","4.7388921670598","Pomona, California, United States of America","20240221222745","2024-02-21 22:27:45","Default","rubben.n","0","","2794661","72735"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.034318727552","-117.77772607793","278.3048949847","4.7380969219882","Pomona, California, United States of America","20240221222819","2024-02-21 22:28:19","Default","rubben.n","0","","2794662","72735"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.035858212041","-117.7795006128","284.5109597845","4.7301752943384","Pomona, California, United States of America","20240221223246","2024-02-21 22:32:46","Default","rubben.n","0","","2794663","72735"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","2","","33.960620904925","-118.275647074","42.416109085083","6.0009062052607","Los Angeles, California, United States of America","20240225205455","2024-02-25 20:54:55","Default","Mintzuki","0","","2796984","72809"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","33.960564555616","-118.27554655393","42.406086897707","8.8154726098404","Los Angeles, California, United States of America","20240225205926","2024-02-25 20:59:26","Default","Mintzuki","0","","2797002","72809"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","4","","33.9605753906","-118.27556416748","42.415661583469","8.0012082736809","Los Angeles, California, United States of America","20240225205930","2024-02-25 20:59:30","Default","Mintzuki","0","","2797003","72809"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","3","","33.960614284554","-118.27562515029","42.416109085079","6.0009062052607","Los Angeles, California, United States of America","20240225205938","2024-02-25 20:59:38","Default","Mintzuki","0","","2797004","72809"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.054112364865","-118.14218569832","205.07746436354","4.7297394643863","Monterey Park, California, United States of America","20240312222218","2024-03-12 22:22:18","Default","Debony Garcia","0","","2815243","73237"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.054115742634","-118.14218442524","204.60357776564","4.7353401950373","Monterey Park, California, United States of America","20240312222221","2024-03-12 22:22:21","Default","Debony Garcia","0","","2815244","73237"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.050794439127","-118.26324543402","98.207690684125","15.006964242364","Los Angeles, California, United States of America","20240313193641","2024-03-13 19:36:41","Default","Rosaliel","0","","2815852","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.050804739414","-118.26325175347","98.05852210708","15.141749696329","Los Angeles, California, United States of America","20240313193642","2024-03-13 19:36:42","Default","Rosaliel","0","","2815853","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.05074757503","-118.26416481365","94.563660877757","14.234912193447","Los Angeles, California, United States of America","20240313193739","2024-03-13 19:37:39","Default","Rosaliel","0","","2815871","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.050747897317","-118.26416639386","94.540595248342","14.235461778051","Los Angeles, California, United States of America","20240313193740","2024-03-13 19:37:40","Default","Rosaliel","0","","2815872","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.050748744832","-118.26416381537","94.478355205618","14.235700738612","Los Angeles, California, United States of America","20240313193741","2024-03-13 19:37:41","Default","Rosaliel","0","","2815873","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.050751124159","-118.26416012759","94.488020400517","14.237128256926","Los Angeles, California, United States of America","20240313193742","2024-03-13 19:37:42","Default","Rosaliel","0","","2815874","73261"
